,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Deposit,Proba guess
3561,30308,24,student,single,high.school,no,yes,no,cellular,apr,thu,88,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.046512682267751626
3562,7112,44,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,480,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.2811256463638583
3563,35808,44,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,267,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0,0.590595861758878
3564,23038,46,admin.,married,university.degree,no,no,no,cellular,aug,tue,55,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.7901335024345391
3565,19035,37,admin.,married,university.degree,no,yes,no,cellular,aug,tue,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.6015993359119542
3566,21633,45,admin.,single,university.degree,no,no,yes,cellular,aug,tue,28,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.7304886686536354
3567,9277,31,housemaid,single,university.degree,no,no,yes,telephone,jun,fri,129,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.023527914877828127
3568,26662,37,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,thu,75,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.254923589308543
3569,17014,57,admin.,married,university.degree,no,yes,no,cellular,jul,thu,73,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.04209175984237279
3570,19850,50,services,married,basic.4y,no,no,no,cellular,aug,fri,95,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.5000123984687892
3571,29549,36,technician,married,high.school,no,no,no,cellular,apr,mon,207,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.9891402961407735
3572,29072,19,student,single,high.school,no,no,no,cellular,apr,fri,108,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.013530508105218941
3573,9804,39,technician,divorced,professional.course,no,no,no,telephone,jun,wed,29,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.4408790383372555
3574,40609,46,admin.,married,basic.9y,no,no,no,cellular,sep,fri,490,3,999,4,failure,-1.1,94.199,-37.5,0.883,4963.6,0,0.004786418105884538
3575,32977,30,services,married,high.school,no,no,no,cellular,may,mon,286,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.6128886193293469
3576,40939,27,student,single,high.school,no,no,no,telephone,oct,tue,5,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,0,0.1833587261280697
3577,31601,29,services,married,high.school,no,yes,no,cellular,may,thu,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.7127417837905282
3578,17659,46,management,married,basic.9y,no,yes,yes,cellular,jul,mon,488,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.15964851197294794
3579,17880,47,admin.,married,high.school,no,no,no,cellular,jul,tue,96,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.8285756552303601
3580,8200,29,admin.,married,high.school,no,yes,no,telephone,jun,tue,186,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.2061781637342316
3581,15919,43,admin.,married,high.school,no,yes,no,cellular,jul,mon,250,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.35221627383195075
3582,8631,39,admin.,single,high.school,no,no,no,telephone,jun,wed,213,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.23057847192326908
3583,23458,54,housemaid,married,basic.4y,no,no,no,telephone,aug,wed,23,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.8076844924516463
3584,38038,59,management,married,high.school,no,yes,no,cellular,sep,thu,107,1,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,0,0.49026995558970643
3585,6647,27,blue-collar,single,basic.4y,no,no,yes,telephone,may,wed,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.8738335058866241
3586,5244,32,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,59,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1300859726981044
3587,33243,26,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,54,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.4989581103650381
3588,22966,59,management,married,university.degree,no,no,yes,cellular,aug,mon,168,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.7766136339820839
3589,38789,29,student,single,professional.course,no,yes,no,telephone,nov,thu,124,2,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0,0.9812101687911365
3590,10508,42,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,256,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.6733777301945412
3591,4824,31,admin.,married,high.school,no,no,no,telephone,may,wed,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.18300117978695374
3592,12296,27,services,single,high.school,no,yes,no,telephone,jul,fri,433,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0.7597729555480026
3593,33091,27,services,married,high.school,no,yes,yes,cellular,may,tue,15,8,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.07463521512286109
3594,25242,46,technician,married,professional.course,no,yes,no,cellular,nov,tue,163,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.76277246372078
3595,40157,32,services,single,high.school,no,no,yes,cellular,jul,thu,415,2,999,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,1,0.8278152309219722
3596,30856,30,admin.,single,university.degree,no,yes,no,cellular,may,tue,359,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.559209716111827
3597,23195,31,admin.,married,university.degree,no,yes,no,cellular,aug,tue,157,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.49272082980822784
3598,30446,44,entrepreneur,single,professional.course,no,no,no,cellular,may,mon,74,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,0.9365274226769438
3599,10701,36,entrepreneur,single,university.degree,no,no,no,telephone,jun,tue,140,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,9.695068767479054e-05
3600,13003,28,services,married,high.school,no,yes,no,telephone,jul,tue,71,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.00956689437851066
3601,12736,31,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,342,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.25195142314544017
3602,19170,37,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,210,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.5056764632586181
3603,27666,48,admin.,married,university.degree,no,no,no,cellular,nov,fri,61,7,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.5404166504960898
3604,26618,47,admin.,married,basic.9y,no,no,no,cellular,nov,thu,164,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.3712924240247065
3605,25775,36,admin.,single,university.degree,no,yes,no,cellular,nov,wed,565,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.29271137519518675
3606,26453,38,management,married,professional.course,no,yes,yes,cellular,nov,thu,94,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.20236734647394483
3607,35657,38,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,178,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.8002818943961242
3608,36847,37,technician,married,professional.course,no,no,no,cellular,jun,mon,129,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.3159229045819424
3609,15404,54,blue-collar,married,basic.4y,no,no,no,cellular,jul,fri,94,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.492467985547119
3610,2042,59,retired,single,university.degree,no,no,no,telephone,may,mon,36,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.8112908917040034
3611,21146,32,technician,single,university.degree,no,no,no,telephone,aug,mon,51,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.6123589424601151
3612,23087,39,technician,married,university.degree,no,no,no,cellular,aug,tue,191,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.4086084961771249
3613,14753,30,blue-collar,married,high.school,no,yes,no,cellular,jul,wed,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.17690422236042747
3614,27859,50,admin.,divorced,university.degree,no,yes,no,cellular,mar,tue,136,19,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,0,0.3976520898471001
3615,6280,30,self-employed,married,basic.9y,no,no,no,telephone,may,tue,3094,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.48521265373011824
3616,10709,50,admin.,married,high.school,no,yes,no,telephone,jun,tue,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.9905845925641049
3617,21624,31,admin.,married,university.degree,no,yes,no,cellular,aug,tue,154,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.28419507592058557
3618,23572,36,admin.,married,university.degree,no,no,no,cellular,aug,thu,63,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.16563967647923183
3619,15126,23,management,single,university.degree,no,no,no,cellular,jul,thu,795,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.22057551351544413
3620,18434,39,self-employed,married,professional.course,no,no,no,cellular,jul,thu,49,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.21146734435685288
3621,29569,40,technician,single,professional.course,no,yes,yes,cellular,apr,mon,538,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.07604769057476157
3622,10413,35,admin.,divorced,high.school,no,no,yes,telephone,jun,mon,15,15,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.3649076984234536
3623,40700,23,student,single,basic.9y,no,yes,no,cellular,sep,mon,502,1,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,0,0.28473402479064247
3624,23163,35,technician,married,university.degree,no,no,no,cellular,aug,tue,241,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.8875887921433807
3625,17356,37,admin.,married,university.degree,no,yes,no,cellular,jul,mon,110,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.780259609956419
3626,6468,40,admin.,single,high.school,no,no,no,telephone,may,wed,261,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.10906495684734574
3627,23003,41,admin.,single,university.degree,no,no,no,cellular,aug,tue,127,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.8505034953674093
3628,32140,38,admin.,married,high.school,no,yes,no,cellular,may,fri,213,5,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.10959860690915657
3629,15497,37,technician,married,professional.course,no,yes,no,cellular,jul,fri,328,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.7202077467752445
3630,38336,39,admin.,single,high.school,no,yes,no,cellular,oct,fri,132,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.5728242979210983
3631,39263,58,retired,married,university.degree,no,yes,no,cellular,mar,mon,144,2,999,1,failure,-1.8,93.369,-34.8,0.646,5008.7,0,0.08680838426747961
3632,2930,23,services,single,high.school,no,no,no,telephone,may,wed,354,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.9053280360773668
3633,7847,39,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,389,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.8745665148853765
3634,40838,32,admin.,married,high.school,no,yes,no,cellular,sep,mon,1298,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1,0.8438517313619269
3635,19770,35,admin.,single,university.degree,no,yes,no,cellular,aug,fri,299,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.3695673551173151
3636,13814,23,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,123,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.22295141237545357
3637,29213,39,technician,married,basic.6y,no,no,yes,cellular,apr,fri,158,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.9971116548587963
3638,7793,46,admin.,married,university.degree,no,yes,no,telephone,jun,mon,502,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.817338365479504
3639,32201,33,blue-collar,single,basic.6y,no,no,no,telephone,may,fri,833,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.042128160628106315
3640,14869,28,services,married,high.school,no,yes,yes,cellular,jul,wed,177,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.37327787786482824
3641,4145,47,admin.,married,university.degree,no,no,no,telephone,may,mon,408,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.8121869757489847
3642,14409,33,admin.,single,university.degree,no,no,no,cellular,jul,mon,546,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.5283846967228796
3643,16653,56,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,125,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.24713082560012845
3644,14230,35,admin.,single,university.degree,no,yes,no,cellular,jul,mon,77,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.7928879304474935
3645,27043,57,management,married,university.degree,no,yes,no,cellular,nov,fri,108,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.2617510439444676
3646,37453,38,admin.,married,high.school,no,no,no,cellular,aug,wed,289,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.00039838005475179017
3647,4568,43,services,married,professional.course,no,yes,no,telephone,may,tue,614,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.23131891895573253
3648,27267,38,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,fri,186,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.9933702889624809
3649,620,46,admin.,divorced,university.degree,no,yes,yes,telephone,may,tue,230,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.6562008343421062
3650,9761,33,blue-collar,married,basic.9y,no,no,yes,telephone,jun,mon,182,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.22066812208717368
3651,15673,30,technician,single,university.degree,no,yes,yes,cellular,jul,mon,126,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.6861397019787449
3652,34302,45,self-employed,married,high.school,no,yes,no,cellular,may,thu,21,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.6869368982218188
3653,3913,34,management,married,high.school,no,no,no,telephone,may,mon,221,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.640742769936858
3654,5071,35,admin.,single,university.degree,no,yes,yes,telephone,may,fri,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.07054851672187645
3655,31084,29,admin.,single,university.degree,no,yes,no,cellular,may,wed,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.2429641169892971
3656,36941,56,management,married,professional.course,no,no,no,cellular,jul,wed,291,2,999,0,nonexistent,-2.9,92.469,-33.6,1.085,5076.2,0,0.8708371928269385
3657,32659,32,technician,single,professional.course,no,yes,no,cellular,may,mon,183,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.7347408193015217
3658,8978,52,management,married,university.degree,no,no,no,telephone,jun,thu,423,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.16781600598408342
3659,25564,36,blue-collar,married,basic.6y,no,yes,no,cellular,nov,wed,169,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.29858946127654595
3660,3031,51,blue-collar,divorced,basic.9y,no,no,no,telephone,may,wed,256,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.5627220287356469
3661,41183,73,retired,married,professional.course,no,yes,no,cellular,nov,fri,334,1,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,1,0.826445766022829
3662,13909,33,admin.,married,high.school,no,no,no,cellular,jul,fri,16,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.2005163063645068
3663,15239,33,blue-collar,single,basic.9y,no,yes,no,telephone,jul,thu,124,8,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.10166529365348886
3664,29385,35,blue-collar,married,professional.course,no,yes,yes,telephone,apr,fri,114,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.3818688895906489
3665,28844,50,services,single,basic.6y,no,no,no,cellular,apr,thu,119,1,10,1,success,-1.8,93.075,-47.1,1.41,5099.1,0,0.912353469252759
3666,40824,25,student,single,high.school,no,no,no,cellular,sep,fri,732,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1,0.2605135192574243
3667,7252,40,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,144,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.10830435271308025
3668,5195,38,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,438,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.055942965275782575
3669,13936,56,management,married,high.school,no,yes,no,cellular,jul,fri,131,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.3516705558700568
3670,17514,40,blue-collar,married,professional.course,no,no,no,cellular,jul,mon,81,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.037626945268522616
3671,18835,41,technician,married,university.degree,no,yes,no,cellular,aug,mon,89,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.583033921230445
3672,26340,44,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,1058,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.6725568103202951
3673,10765,37,technician,single,high.school,no,no,no,telephone,jun,tue,548,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.46048358998473815
3674,3158,52,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.7411168537245286
3675,30143,26,admin.,single,university.degree,no,yes,no,cellular,apr,thu,239,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.5010249644140818
3676,30378,37,self-employed,single,university.degree,no,yes,no,telephone,apr,thu,44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.702352620836162
3677,16523,53,services,married,high.school,no,no,yes,cellular,jul,wed,159,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.2306409059229675
3678,28302,63,retired,married,basic.6y,no,no,no,telephone,apr,wed,185,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0,0.7446124094614665
3679,31434,43,management,married,university.degree,no,yes,no,cellular,may,wed,192,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.5016372020053996
3680,21719,36,technician,single,high.school,no,yes,yes,cellular,aug,tue,629,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.7053688299090277
3681,12647,37,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,mon,305,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.44669779031638923
3682,25343,36,blue-collar,married,basic.9y,no,no,yes,cellular,nov,tue,160,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.5059406095753813
3683,9884,57,technician,single,professional.course,no,yes,no,telephone,jun,wed,64,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.04153518297857339
3684,11124,46,blue-collar,married,basic.6y,no,no,no,telephone,jun,thu,144,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.48930929060426465
3685,6437,35,admin.,single,high.school,no,yes,no,telephone,may,wed,195,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.14228750219732444
3686,2373,56,entrepreneur,married,university.degree,no,no,no,telephone,may,tue,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.14249584698454565
3687,41029,46,management,married,university.degree,no,no,no,cellular,oct,mon,83,2,12,2,failure,-1.1,94.601,-49.5,1.032,4963.6,0,0.43335040255954493
3688,987,51,unemployed,married,professional.course,no,no,no,telephone,may,wed,912,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.5762147898259073
3689,28678,24,management,single,university.degree,no,yes,no,cellular,apr,thu,91,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0.343048695191552
3690,40771,26,technician,single,university.degree,no,yes,no,cellular,sep,fri,284,3,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,1,0.16049159026420812
3691,18087,52,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,wed,292,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.7414104169799515
3692,32221,45,technician,single,university.degree,no,no,no,cellular,may,fri,561,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.9630915727829361
3693,25819,36,management,married,university.degree,no,yes,no,cellular,nov,wed,638,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.7336422859505056
3694,2242,37,blue-collar,single,high.school,no,no,no,telephone,may,mon,325,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.07706423149742647
3695,4808,36,services,single,high.school,no,no,no,telephone,may,wed,145,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.8409081581252351
3696,37072,36,technician,married,professional.course,no,yes,no,cellular,jul,wed,182,3,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,0,0.06751405041336966
3697,4754,42,technician,divorced,basic.9y,no,no,no,telephone,may,wed,211,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4363120485992489
3698,32673,27,self-employed,married,university.degree,no,yes,no,cellular,may,mon,141,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.9288627993212792
